,Word,Tag
812203,Liberation,org
812204,Front,org
812213,Moro,org
812214,Islamic,org
812215,Liberation,org
812216,Front,org
812221,New,org
812222,People,org
812223,'s,org
812224,Army,org
812292,Eagle,org
812331,Minnesota,org
812332,Fish,org
812333,and,org
812334,Game,org
812335,Comission,org
812355,Walleye,org
812360,Kowal,org
812380,Kowal,org
812383,Muskie,org
812388,Kowalski,geo
812432,India,geo
812440,Iran,geo
812451,International,org
812452,Atomic,org
812453,Energy,org
812454,Agency,org
812458,United,org
812459,Nations,org
812460,Security,org
812461,Council,org
812463,Prime,per
812465,Manmohan,per
812466,Singh,per
812470,New,geo
812471,Delhi,geo
812472,Wednesday,tim
812490,Security,org
812491,Council,org
812496,Iran,geo
812516,Council,org
812518,Mr.,per
812519,Singh,per
812523,India,geo
812529,Security,org
812530,Council,org
812548,September,tim
812550,New,geo
812551,Delhi,geo
812555,United,org
812556,States,org
812560,IAEA,org
812567,Iran,geo
812572,Council,org
812576,Indian,gpe
812594,South,geo
812595,Africa,geo
812597,Nigeria,geo
812601,Ivory,geo
812602,Coast,geo
812619,Thabo,org
812620,Mbeki,org
812621,and,org
812622,Olusegun,org
812623,Obasanjo,org
812629,President,per
812630,Laurent,per
812631,Gbagbo,per
812643,Ivory,geo
812644,Coast,geo
812668,October,tim
812669,2006,tim
812671,Mr.,per
812672,Gbagbo,per
812677,October,tim
812678,of,tim
812687,another,tim
812688,12,tim
812700,Nigerian,gpe
812702,South,geo
812703,African,gpe
812706,Sunday,tim
812708,Mali,geo
812720,Niger,gpe
812722,Mamadou,org
812723,Tandja,org
812734,Abidjan,geo
812736,U.S.,org
812737,Senator,per
812738,Al,org
812739,Franken,org
812755,Thailand,geo
812763,Laos,geo
812765,Tuesday,tim
812803,Franken,org
812842,Minnesota,geo
812855,United,geo
812856,States,geo
812862,Laos,geo
812871,Vietnam,geo
812876,Tom,per
812877,Harkin,per
812879,Iowa,geo
812882,Bernie,per
812883,Sanders,per
812885,Vermont,geo
812897,Guantanamo,geo
812898,Naval,geo
812899,Base,geo
812908,Bush,geo
812925,Constitutional,org
812926,Rights,org
812942,Ali,per
812943,Abdullah,per
812944,Ahmed,per
812945,al-Salami,per
812950,Bush,geo
812963,three,tim
812964,Guantanamo,geo
812972,June,tim
812973,10,tim
812987,Pentagon,org
812989,Bryan,per
812990,Whitman,per
812992,VOA,org
813035,Philippine,org
813036,Senator,per
813037,Benigno,org
813038,Aquino,org
813039,III,org
813063,Congress,org
813066,Mr.,per
813067,Aquino,geo
813069,Philippine,org
813073,Wednesday,tim
813079,May,tim
813080,10,tim
813100,Joseph,per
813101,Estrada,per
813109,Mr.,per
813110,Aquino,geo
813115,June,tim
813116,30,tim
813119,President,per
813120,Gloria,per
813121,Arroyo,per
813124,nine-year,tim
813148,Mr.,per
813149,Aquino,geo
813156,President,per
813157,Corazon,per
813158,Aquino,per
813160,Senator,per
813161,Benigno,org
813162,Aquino,org
813164,Jr.,per
813170,1983,tim
813173,Manila,geo
813174,airport,geo
813181,United,geo
813182,States,geo
813188,Ferdinand,geo
813189,Marcos,geo
813200,New,geo
813201,Orleans,geo
813218,New,gpe
813219,Orleans,gpe
813220,Mayor,per
813221,Ray,per
813222,Nagin,per
813232,French,gpe
813233,Quarter,org
813270,Monday,tim
813272,Less,tim
813273,than,tim
813274,half,tim
813275,of,tim
813276,New,geo
813277,Orleans,geo
813300,Katrina,nat
813303,U.S.,geo
813304,Gulf,geo
813305,Coast,geo
813307,August,tim
813308,29,tim
813322,President,per
813323,Bush,per
813327,U.S.,geo
813346,Illinois,tim
813347,Wednesday,tim
813349,Mr.,per
813350,Bush,per
813417,Mr.,per
813418,Bush,per
813443,Mr.,per
813444,Bush,per
813460,Indian,gpe
813461,Kashmir,geo
813473,Srinagar,geo
813501,Himalayan,geo
813527,South,geo
813528,Asia,geo
813532,June,tim
813534,September,tim
813558,Iraqi,gpe
813569,Baiji,geo
813580,13,tim
813597,Saturday,tim
813599,Baiji,geo
813606,Baghdad,geo
813645,Moqtada,per
813646,al-Sadr,per
813648,Iraqi,gpe
813651,Uday,per
813652,Hamid,per
813669,Baghdad,geo
813672,Numaniya,geo
813679,U.S.,geo
813689,13,tim
813693,today,tim
813695,al-Qaida,org
813697,Iraq,geo
813703,Iraq,geo
813712,Washington,geo
813714,National,geo
813715,Mall,geo
813728,U.S.,geo
813733,Mall,geo
813743,Lincoln,geo
813744,Memorial,geo
813748,Capitol,org
813749,Building,org
813756,Zulima,per
813757,Palacio,per
813764,Jim,per
813765,Bertel,per
813769,Mall,geo
813779,India,geo
813807,India,geo
813821,VOA,org
813823,Mil,per
813824,Arcega,per
813827,Egyptian,gpe
813840,Cairo,geo
813847,95,tim
813879,Manshiyet,geo
813880,Nasr,geo
813882,September,tim
813947,U.S.,geo
813950,American,org
813951,and,org
813952,Iraqi,gpe
813962,Syrians,gpe
813969,Baghdad,geo
813971,U.S.,geo
813986,U.S.,geo
813988,Iraqi,gpe
813991,Cykla,geo
814003,Washington,geo
814006,Iraqi,gpe
814012,Iraq,geo
814016,Arab,gpe
814020,Thursday,tim
814029,Iraqi,gpe
814047,Abu,org
814048,Musab,org
814049,al-Zarqawi,per
814054,al-Qaida,org
814056,Iraq,geo
814064,Algerian,gpe
814067,U.S.,geo
814069,Afghan,gpe
814079,Afghanistan,geo
814090,U.S.,geo
814095,Zabul,geo
814102,Taleban,org
814104,Saturday,tim
814120,Khost,geo
814122,Saturday,tim
814131,U.S.,gpe
814159,Camp,geo
814160,Salerno,geo
814164,Uruzgan,geo
814166,Saturday,tim
814168,Afghan,gpe
814170,U.S.,geo
814181,Taleban,org
814193,Croatian,gpe
814194,General,org
814195,Ante,org
814196,Gotovina,org
814200,Tuesday,tim
814217,Croatian,gpe
814218,Serbs,gpe
814220,1995,tim
814225,Yugoslav,gpe
814231,Hague,geo
814234,Gotovina,org
814238,Croatian,gpe
814241,Ivan,per
814242,Cermak,per
814244,Mladen,per
814245,Markac,per
814251,Gotovina,org
814258,Spain,geo
814260,Canary,geo
814261,Islands,geo
814276,Cermak,per
814278,Markac,per
814290,Tuesday,tim
814308,Hague,geo
814313,General,org
814314,Gotovina,org
814316,2001,tim
814327,1995,tim
814337,U.S.,org
814340,State,org
814341,Hillary,per
814342,Clinton,per
814348,Arab,gpe
814351,Qatar,geo
814365,Clinton,per
814367,Thursday,tim
814372,Doha,per
814383,Persian,geo
814384,Gulf,geo
814388,U.S.,geo
814414,Clinton,per
814453,Clinton,per
814460,Middle,geo
814461,East,geo
814478,Oman,geo
814480,Yemen,geo
814483,United,org
814484,Arab,org
814485,Emirates,org
814500,China,geo
814505,China,org
814508,Xinhua,org
814525,Sichuan,geo
814544,Xinhua,org
814546,Sichuan,geo
814551,Jiang,per
814552,Jufeng,per
814580,Sichuan,geo
814582,Ningbo,geo
814589,Shanghai,geo
814591,eastern,geo
814592,Zhejiang,geo
814594,China,geo
814620,Germany,geo
814638,German,gpe
814641,Afghanistan,geo
814649,Bildnewspaper,org
814656,Afghanistan,geo
814660,Kabul,per
814663,2003,tim
814684,German,gpe
814687,Josef,per
814688,Jung,per
814701,German,gpe
814708,Germany,geo
814714,Afghanistan,geo
814719,NATO,org
814723,Germany,geo
814734,another,tim
814783,U.S.,geo
814818,Ben,per
814819,Bernanke,per
814821,Friday,tim
814829,Phoenix,geo
814833,U.S.,geo
814836,Arizona,geo
814858,Bernanke,per
814876,Bernanke,per
814890,AIG,org
814942,United,org
814943,Nations,org
814946,Liberia,geo
814966,National,org
814967,Elections,org
814968,Commission,org
814970,Frances,per
814971,Johnson-Morris,per
814992,U.N.,geo
814995,Liberia,geo
815018,Liberia,geo
815021,United,org
815022,Nations,org
815044,Liberians,gpe
815056,October,tim
815057,11,tim
815073,November,tim
815086,George,per
815087,Weah,per
815093,World,org
815094,Bank,org
815095,economist,org
815096,Ellen,org
815097,Johnson-Sirleaf,org
815099,Pakistani,gpe
815103,U.S.,geo
815118,Pakistan,geo
815125,Tuesday,tim
815132,Datta,geo
815133,Khel,geo
815136,North,geo
815137,Waziristan,geo
815140,United,geo
815141,States,geo
815159,al-Qaida,org
815162,Taliban,org
815166,Pakistani,gpe
815173,Kurram,geo
815180,Afghan,gpe
815185,Taliban,org
815187,Tuesday,tim
815193,Taliban,org
815208,Pakistani,gpe
815214,U.S.,geo
815224,North,geo
815225,Waziristan,geo
815228,Mizarkhel,geo
815237,al-Qaida,org
815240,Taliban,org
815247,Pakistan,geo
815251,United,org
815252,Airlines,org
815260,United,geo
815261,States,geo
815286,United,org
815287,Airlines,org
815289,Wednesday,tim
815301,end,tim
815302,of,tim
815320,United,org
815332,Boeing,org
815350,end,tim
815351,of,tim
815358,American,org
815359,Airlines,org
815366,United,geo
815367,States,geo
815380,American,org
815381,Airlines,org
815402,British,gpe
815421,Baghdad,geo
815433,Iraqi,gpe
815453,Friday,tim
815467,Thursday,tim
815473,Iraqi,gpe
815477,Iraqi,gpe
815492,Thursday,tim
815494,Rashad,geo
815502,Kirkuk,geo
815505,Friday,tim
815508,U.S.,geo
815511,Marines,per
815526,Fallujah,geo
815540,Thursday,tim
815556,Fallujah,geo
815558,Pakistan,geo
815564,International,org
815565,Monetary,org
815566,Fund,org
815587,Shaukat,per
815588,Tareen,per
815594,Pakistan,geo
815602,Tareen,per
815606,Karachi,geo
815607,Saturday,tim
815609,Pakistan,geo
815622,IMF,org
815629,Tareen,per
815631,Pakistan,geo
815635,IMF,org
815642,John,per
815643,Paul,per
815644,II,per
815653,Jesus,per
815654,Christ,per
815681,Way,tim
815682,of,tim
815684,Cross,tim
815688,Colosseum,org
815705,past,tim
815733,Easter,geo
815736,Friday,tim
815737,'s,tim
815738,Good,tim
815739,Friday,tim
815742,Vatican,gpe
815752,Urbi,art
815753,et,art
815754,Orbi,art
815757,Easter,geo
815758,Sunday,tim
815766,Jesus,per
815767,Christ,per
815771,African,gpe
815794,Court,org
815797,Wednesday,tim
815804,Chris,per
815805,Mahlangu,per
815810,May,tim
815811,10,tim
815824,French,org
815825,News,org
815826,Agency,org
815859,Eugene,per
815860,Terre'Blanche,per
815862,Terre'Blanche,per
815873,Johannesburg,geo
815897,South,geo
815898,Africa,geo
815900,President,per
815901,Jacob,per
815902,Zuma,per
815916,Canadian,gpe
815919,southern,geo
815920,Afghanistan,geo
815928,Canadian,gpe
815934,Kandahar,geo
815943,Canadian,gpe
815949,Sunday,tim
815965,Canadian,gpe
815966,Prime,per
815967,Minister,per
815968,Paul,per
815969,Martin,per
815972,Canadian,gpe
815980,Quebec,geo
815993,Canada,geo
815997,Afghanistan,geo
816012,Taleban,org
816020,Taleban,org
816026,Saturday,tim
816030,Kandahar,geo
816034,Taleban,org
816051,2001,tim
816054,Foreign,per
816055,Minister,per
816056,Khursheed,per
816057,Kasuri,per
816059,Islamabad,geo
816067,Afghanistan,gpe
816078,Afghan,gpe
816081,Kasuri,per
816086,Sunday,tim
816090,Dutch,gpe
816093,Bernard,per
816094,Bot,per
816106,Afghan,gpe
816109,Kabul,org
816112,day,tim
816128,Pakistani,gpe
816130,Afghan,gpe
816135,Foreign,org
816136,Ministry,org
816139,Bot,per
816141,Pakistan,gpe
816151,Kasuri,per
816158,NATO,org
816161,Afghan,gpe
816164,Taleban,org
816170,Pakistan,geo
816172,Islamabad,geo
816191,Taleban,org
816193,al-Qaida,org
816196,Afghan,gpe
816197,President,per
816198,Hamid,per
816199,Karzai,per
816208,four,tim
816220,Independent,org
816221,Election,org
816222,Commission,org
816224,President,per
816225,Karzai,per
816229,Saturday,tim
816249,May,tim
816250,21,tim
816253,Independent,org
816254,Election,org
816255,Commission,org
816265,August,tim
816266,20,tim
816270,U.S.,geo
816298,Afghanistan,geo
816309,President,per
816310,Karzai,per
816318,May,tim
816325,U.S.,geo
816336,Obama,per
816340,Mr.,per
816341,Karzai,per
816352,Zambian,gpe
816355,President,per
816356,Levy,per
816357,Mwanawasa,per
816367,Sunday,tim
816370,Egyptian,gpe
816373,Sharm,org
816374,El,org
816375,Sheikh,org
816383,Monday,tim
816387,African,geo
816388,Union,geo
816391,Zambian,gpe
816393,President,per
816394,Rupiah,per
816395,Banda,per
816400,Monday,tim
816402,Mr.,per
816403,Mwanawasa,org
816417,Zambian,gpe
816422,Sunday,tim
816426,AU,org
816430,United,org
816431,Nations,org
816438,Zambia,geo
816455,AU,org
816467,Zimbabwe,geo
816469,Mr.,per
816470,Mwanawasa,org
816477,Zimbabwean,gpe
816478,President,per
816479,Robert,per
816480,Mugabe,per
816494,AU,org
816500,Brazil,geo
816516,U.S.,geo
816534,Friday,tim
816536,10,tim
816541,Brazil,geo
816545,Abbott,org
816546,Laboratories,org
816556,Brazil,geo
816558,Ministry,org
816559,of,org
816560,Health,org
816568,six,tim
816571,Abbott,org
816579,Brazil,geo
816589,Kaletra,geo
816591,2009,tim
816593,Brazil,geo
816597,U.S.,geo
816621,Abbott,org
816629,Brazil,geo
816638,New,org
816639,Year,org
816640,2005,org
816664,Indian,geo
816665,Ocean,geo
816669,Thailand,geo
816671,Turkey,geo
816681,Indonesians,gpe
816689,New,org
816690,Year,org
816691,'s,org
816692,Eve,org
816727,Asia,geo
816737,Europeans,gpe
816740,Christmas,tim
816741,holiday,tim
816744,south,geo
816745,Asian,geo
816746,beach,geo
816751,Swedes,gpe
816754,Germans,gpe
816757,Italians,gpe
816762,U.S.,geo
816767,Americans,gpe
816770,south,geo
816771,Asia,geo
816786,U.S.,org
816787,Marines,org
816790,Fallujah,geo
816808,Marine,org
816809,patrol,org
816820,Iraqi,gpe
816824,Western,per
816829,Iraqi,gpe
816838,Iraq,geo
816852,British,gpe
816855,Margaret,per
816856,Hassan,per
816858,Teresa,per
816859,Borcz,per
816864,Poland,geo
816870,African,geo
816871,Union,geo
816880,Sudan,geo
816883,Darfur,geo
816897,Monday,tim
816909,Sunday,tim
816916,Sudan,geo
816920,Chad,geo
816926,Darfur,geo
816929,Justice,org
816930,and,org
816931,Equality,org
816932,Movement,org
816948,AU,org
816963,Darfur,geo
816968,Sudan,org
816969,Liberation,org
816970,Army,org
816972,United,org
816973,Nations,org
816974,Secretary,per
816975,General,per
816976,Kofi,per
816977,Annan,per
816987,Darfur,geo
817011,President,per
817012,Bush,per
817016,Palestinian,gpe
817018,Mahmoud,per
817019,Abbas,per
817020,October,tim
817021,20,tim
817024,White,org
817025,House,org
817027,White,org
817028,House,org
817030,Scott,per
817031,McClellan,per
817036,Friday,tim
817038,Mr.,per
817039,Bush,per
817044,Palestinian,gpe
817062,Mr.,per
817063,McClellan,per
817080,United,org
817081,States,org
817089,Israel,org
817092,Palestinians,gpe
817106,Israel,org
817108,Gaza,geo
817112,Indian,gpe
817129,Bangladesh,geo
817140,Indian,gpe
817147,Thursday,tim
817158,Indians,gpe
817171,Indian,gpe
817174,Gujarat,geo
817176,2002,tim
817178,Indian,gpe
817182,Ranbir,org
817183,Singh,per
817184,Mahendra,org
817186,Sunday,tim
817197,Tuesday,tim
817203,Wednesday,tim
817237,Dhaka,geo
817239,Monday,tim
817242,Indian,gpe
817254,Calcutta,geo
817256,Bangladesh,geo
817258,Tuesday,tim
817267,Ukrainian,gpe
817270,Yulia,per
817271,Tymoshenko,per
817275,Viktor,org
817276,Yushchenko,org
817284,Ms.,per
817285,Tymoshenko,per
817296,Kiev,org
817297,Saturday,tim
817303,Mr.,per
817304,Yushchenko,org
817324,Kiev,org
817328,November,tim
817338,Minister,per
817339,Viktor,per
817340,Yanukovych,per
817349,Supreme,org
817350,Court,org
817362,December,tim
817363,re-run,tim
817380,Petro,org
817381,Poroshenko,org
817383,Ukraine,geo
817385,Supreme,org
817386,Court,org
817389,Monday,tim
817395,Mr.,per
817396,Yanukovych,org
817404,December,tim
817405,26,tim
817406,re-run,tim
817410,U.S.,geo
817418,Senator,per
817419,Hillary,per
817420,Clinton,per
817427,Democratic,org
817428,Party,org
817437,Clinton,per
817444,Senator,per
817445,Barack,per
817446,Obama,per
817453,Democratic,org
817454,Party,org
817462,Clinton,per
817464,Obama,per
817471,Democratic,org
817479,Clinton,per
817499,VOA,org
817501,Leta,per
817502,Hong,per
817503,Fincher,per
817517,Palestinian,gpe
817518,Prime,per
817519,Minister,per
817520,Ismail,per
817521,Haniyeh,per
817523,Palestinian,gpe
817526,Mr.,per
817527,Haniyeh,per
817534,Friday,tim
817536,Gaza,geo
817549,Hamas,org
817551,Prime,per
817552,Minister,per
817553,Haniyeh,per
817558,Fatah,geo
817561,Palestinian,gpe
817562,President,per
817563,Mahmoud,per
817564,Abbas,per
817566,The,org
817567,Associated,org
817568,Press,org
817575,Fatah,geo
817582,Hamas,org
817592,Cyprus,org
817593,',org
817594,Orthodox,org
817595,Church,org
817605,Pope,per
817606,Benedict,per
817615,Archbishop,org
817616,Chrysostomos,org
817618,Tuesday,tim
817627,Orthodox,org
817628,Church,org
817640,Pope,per
817642,Pope,per
817643,Benedict,per
817644,XVI,per
817649,Cyprus,org
817652,June,tim
817657,Cypriot,gpe
817658,President,per
817659,Dimitris,per
817660,Christofias,per
817669,Pope,per
817677,Cypriot,gpe
817698,Greek,gpe
817699,Cypriots,gpe
817704,Greek,gpe
817705,Orthodox,org
817706,Church,org
817712,Roman,org
817713,Catholic,org
817714,Church,org
817717,11th,tim
817718,century,tim
817729,India,geo
817753,P.,per
817754,Chidambaram,per
817758,Friday,tim
817781,India,geo
817794,2002,tim
817796,Chidambaram,per
817814,India,geo
817861,Tiger,org
817877,China,geo
817887,Palestinian,gpe
817889,Fatah,per
817891,Hamas,org
817896,Saudi,geo
817897,Arabia,geo
817912,Palestinian,gpe
817913,President,per
817914,Mahmoud,per
817915,Abbas,per
817917,Fatah,geo
817919,Hamas,org
817920,',per
817924,Khaled,per
817925,Mashaal,per
817927,Palestinian,gpe
817928,Prime,per
817929,Minister,per
817930,Ismail,per
817931,Haniyeh,per
817935,the,geo
817936,Muslim,geo
817940,Mecca,geo
817942,Tuesday,tim
817946,Palestinian,gpe
817951,Saudi,geo
817952,Arabia,geo
817954,King,geo
817955,Abdullah,geo
817958,Saudi,geo
817964,Palestinians,gpe
817978,Hamas,org
817980,Fatah,geo
817983,December,tim
817988,Palestinians,gpe
817998,Fatah,org
818000,Hamas,org
818013,West,org
818014,Bank,org
818015,and,org
818016,Gaza,org
818017,Strip,org
818019,Hamas,org
818025,Venezuelan,gpe
818026,President,per
818027,Hugo,per
818028,Chavez,per
818042,Venezuelan,gpe
818044,Friday,tim
818046,President,per
818047,Chavez,per
818056,U.S.-based,org
818057,Simon,org
818058,Wiesenthal,org
818059,Center,org
818073,Wiesenthal,org
818074,Center,org
818077,Mr.,per
818078,Chavez,per
818087,Christmas,geo
818088,Eve,geo
818098,Christ,per
818116,Venezuelan,gpe
818120,Friday,tim
818127,Wiesenthal,org
818128,Center,org
818135,Venezuelan,gpe
818142,Mr.,per
818143,Chavez,per
818148,Jews,per
818160,Jews,per
818167,Syria,geo
818170,Baath,tim
818225,Thursday,tim
818227,Syrian,gpe
818245,today,tim
818285,Baath,org
818286,Party,org
818290,since,tim
818291,1963,tim
818308,China,geo
818332,Hebei,geo
818342,Xinhua,org
818368,Chinese,gpe
818374,two,tim
818382,Henan,geo
818398,Friday,tim
818417,China,geo
818432,each,tim
818442,Colombian,gpe
818454,President,per
818455,Alvaro,per
818456,Uribe,per
818481,Thursday,tim
818485,Neiva,geo
818491,Bogota,geo
818521,Colombia,geo
818523,FARC,geo
818532,President,per
818533,Uribe,per
818546,United,geo
818547,States,geo
818549,Mr.,per
818550,Uribe,per
818559,Colombia,geo
818562,Kenyan,gpe
818583,Nairobi,geo
818584,nightclub,geo
818586,Kenyan,gpe
818589,Immigration,per
818590,Minister,per
818591,Jebii,per
818592,Kilimo,per
818614,Tuesday,tim
818622,Indian,gpe
818635,Kenya,geo
818652,during,tim
818654,day,tim
818658,Ms.,per
818659,Kilimo,per
818671,Kenyan,gpe
818679,Benedict,per
818680,XVI,per
818685,Orthodox,geo
818686,Christians,geo
818690,Christmas,geo
818691,Eve,geo
818693,the,geo
818694,Julian,geo
818702,Friday,tim
818709,Saint,per
818710,Peter,per
818714,Roman,per
818715,Catholics,per
818720,the,geo
818721,Epiphany,geo
818726,Christianity,org
818732,Moscow,tim
818738,Russian,gpe
818739,Orthodox,geo
818740,Church,geo
818742,Patriarch,geo
818743,Alexy,geo
818749,Christmas,geo
818754,Russia,org
818756,Itar-Tass,geo
818773,Christmas,geo
818779,Russia,org
818781,Orthodox,org
818782,Church,org
818794,Gregory,per
818795,XII,per
818797,1582,tim
818801,Christmas,geo
818803,two,tim
818805,later,tim
818808,Christians,geo
818810,Russian,gpe
818811,President,per
818812,Vladimir,per
818813,Putin,per
818816,Christmas,geo
818817,Eve,geo
818827,Yakutsk,geo
818832,Cuba,geo
818839,Iran,geo
818848,Iranian,gpe
818854,Ricardo,per
818855,Alarcon,per
818858,Thursday,tim
818867,Iran,geo
818871,Gholam,org
818872,Ali,org
818873,Haddad,per
818874,Adel,per
818876,Iran,geo
818895,Haddad,per
818896,Adel,per
818900,two-day,tim
818903,Cuba,geo
818906,Wednesday,tim
818908,Venezuela,geo
818924,Cuba,geo
818932,Cuban,gpe
818934,Minister,per
818935,Felipe,per
818936,Perez,per
818937,Roque,per
818939,Vice,per
818940,President,per
818941,Carlos,per
818942,Lage,per
818944,Venezuela,geo
818946,Cuba,geo
818954,U.N.,geo
818959,Iran,geo
818967,China,geo
818971,Taiwan,geo
818975,Washington,geo
818976,Tuesday,tim
818980,U.S.,geo
818984,U.S.,org
818985,State,org
